sat_i,sat_j,min_dist_km
232,351,5.458571
2260,2379,5.458572
1018,1137,5.458572
2020,2139,5.458574
3,122,5.458575
1427,1546,5.458576
363,482,5.458576
1369,1488,5.458577
1100,1219,5.458577
1028,1147,5.458577
1878,1997,5.458578
1267,1386,5.458578
614,733,5.458578
127,246,5.458579
2400,2559,5.458579
702,821,5.458581
920,1079,5.458583
591,710,5.458583
518,637,5.458583
2722,2841,5.458583
2833,2952,5.458584
270,389,5.458584
2155,2274,5.458584
2052,2171,5.458585
2736,2855,5.458585
1249,1368,5.458585
550,669,5.458585
2275,2394,5.458586
31,2911,5.458586
2002,2121,5.458587
884,1003,5.458587
1557,1676,5.458587
2349,2468,5.458588
2726,2845,5.458588
1871,1990,5.458588
2281,2400,5.458589
397,516,5.458590
2626,2745,5.458590
1919,2038,5.458591
980,1099,5.458592
2770,2889,5.458592
1384,1503,5.458593
1902,2021,5.458593
662,781,5.458593
2428,2547,5.458594
89,208,5.458595
1553,1672,5.458595
1732,1851,5.458595
1343,1462,5.458596
1244,1363,5.458596
2404,2523,5.458597
2237,2356,5.458597
2151,2270,5.458598
1749,1868,5.458598
296,415,5.458598
2699,2818,5.458598
1735,1854,5.458598
2406,2525,5.458599
2584,2703,5.458599
1187,1306,5.458599
1346,1465,5.458600
763,882,5.458600
480,639,5.458600
2078,2197,5.458601
455,574,5.458601
493,612,5.458601
49,2929,5.458602
2563,2682,5.458602
821,940,5.458602
1712,1831,5.458602
2096,2215,5.458604
1337,1456,5.458606
576,695,5.458607
2181,2300,5.458608
667,786,5.458608
2764,2883,5.458608
2862,2981,5.458609
2663,2782,5.458610
1128,1247,5.458610
2601,2720,5.458611
2153,2272,5.458611
1428,1547,5.458612
1585,1704,5.458612
396,515,5.458613
1808,1927,5.458613
1305,1424,5.458613
542,661,5.458615
2084,2203,5.458615
1226,1345,5.458615
1333,1452,5.458615
416,535,5.458618
482,601,5.458618
2636,2755,5.458619
488,607,5.458619
1593,1712,5.458620
14,2894,5.458620
1775,1894,5.458620
1745,1864,5.458620
1750,1869,5.458621
2298,2417,5.458621
1379,1498,5.458621
1260,1379,5.458621
0,2880,5.458622
1572,1691,5.458622
2044,2163,5.458624
1386,1505,5.458624
2856,2975,5.458624
854,973,5.458624
2194,2313,5.458625
2479,2598,5.458626
2728,2847,5.458626
26,2906,5.458627
957,1076,5.458627
1756,1875,5.458628
2086,2205,5.458628
1900,2019,5.458628
2137,2256,5.458628
465,584,5.458629
2815,2934,5.458629
2483,2602,5.458630
2741,2860,5.458630
82,2962,5.458630
859,978,5.458632
2146,2265,5.458632
1339,1458,5.458633
1131,1250,5.458634
2340,2459,5.458635
1681,1800,5.458635
570,689,5.458635
2869,2988,5.458635
1701,1820,5.458635
527,646,5.458637
54,2934,5.458637
984,1103,5.458637
2456,2575,5.458637
2775,2894,5.458638
2330,2449,5.458638
2378,2497,5.458638
2111,2230,5.458639
1362,1481,5.458640
1295,1414,5.458640
1235,1354,5.458640
1730,1849,5.458640
2621,2740,5.458641
826,945,5.458641
66,185,5.458641
1884,2003,5.458642
474,593,5.458642
879,998,5.458643
2834,2953,5.458643
87,2967,5.458644
513,632,5.458644
2812,2931,5.458644
369,488,5.458645
2536,2655,5.458645
1717,1836,5.458646
1033,1152,5.458646
376,495,5.458647
366,485,5.458648
107,2987,5.458648
1758,1877,5.458648
1371,1490,5.458649
2039,2158,5.458649
1364,1483,5.458650
1220,1339,5.458651
142,261,5.458651
2568,2687,5.458652
298,417,5.458653
2620,2739,5.458654
2174,2293,5.458654
344,463,5.458655
187,306,5.458655
65,184,5.458655
1103,1222,5.458656
2116,2235,5.458657
2250,2369,5.458657
2666,2785,5.458657
2255,2374,5.458657
8,2888,5.458658
1173,1292,5.458658
617,736,5.458659
460,579,5.458659
32,2912,5.458659
776,895,5.458662
1406,1525,5.458662
1317,1436,5.458664
1956,2075,5.458664
1399,1518,5.458664
2444,2563,5.458664
329,448,5.458665
2589,2708,5.458666
2055,2174,5.458666
469,588,5.458667
147,266,5.458667
1351,1470,5.458667
2517,2636,5.458668
1401,1520,5.458670
800,959,5.458671
2087,2206,5.458671
1225,1344,5.458672
508,627,5.458672
2452,2571,5.458672
1389,1508,5.458672
2134,2253,5.458673
2631,2750,5.458675
414,533,5.458675
666,785,5.458676
974,1093,5.458676
1740,1859,5.458677
2202,2321,5.458677
483,602,5.458678
1038,1157,5.458678
213,332,5.458678
2819,2938,5.458679
164,283,5.458680
2616,2735,5.458680
2081,2200,5.458681
2649,2768,5.458682
1845,1964,5.458682
2240,2399,5.458683
2477,2596,5.458683
849,968,5.458684
1374,1493,5.458685
209,328,5.458686
83,2963,5.458687
334,453,5.458688
1172,1291,5.458689
94,213,5.458689
1725,1844,5.458690
1889,2008,5.458691
1561,1680,5.458692
1626,1745,5.458692
424,543,5.458694
2602,2721,5.458694
2024,2143,5.458694
2034,2153,5.458696
132,251,5.458696
117,2997,5.458696
1487,1606,5.458697
2063,2182,5.458697
1120,1279,5.458697
1230,1349,5.458697
1181,1300,5.458697
21,2901,5.458699
1380,1499,5.458699
558,677,5.458699
1195,1314,5.458699
1574,1693,5.458700
1810,1929,5.458700
57,176,5.458701
874,993,5.458701
148,267,5.458701
985,1104,5.458702
1449,1568,5.458704
2262,2381,5.458704
74,2954,5.458705
2780,2899,5.458705
1586,1705,5.458705
2442,2561,5.458706
2476,2595,5.458707
2783,2902,5.458707
1377,1496,5.458709
6,125,5.458709
1986,2105,5.458710
2076,2195,5.458711
656,775,5.458711
393,512,5.458712
806,925,5.458712
1023,1142,5.458712
636,755,5.458712
102,2982,5.458713
602,721,5.458713
699,818,5.458714
1107,1226,5.458714
2106,2225,5.458714
336,455,5.458715
710,829,5.458715
1631,1750,5.458715
735,854,5.458715
577,696,5.458715
1189,1308,5.458716
1876,1995,5.458717
267,386,5.458718
1329,1448,5.458718
2186,2305,5.458718
339,458,5.458719
1697,1816,5.458719
672,791,5.458719
1814,1933,5.458721
222,341,5.458722
2799,2918,5.458722
292,411,5.458722
2484,2603,5.458722
1209,1328,5.458723
673,792,5.458725
2015,2134,5.458725
2588,2707,5.458725
911,1030,5.458726
622,741,5.458726
2091,2210,5.458726
2731,2850,5.458728
2109,2228,5.458728
2029,2148,5.458728
2868,2987,5.458728
520,679,5.458729
2655,2774,5.458729
2295,2414,5.458730
1914,2033,5.458730
695,814,5.458730
2521,2640,5.458730
440,599,5.458731
2149,2268,5.458731
1124,1243,5.458731
537,656,5.458733
2727,2846,5.458734
810,929,5.458734
34,2914,5.458736
1331,1450,5.458736
273,392,5.458737
1257,1376,5.458738
2843,2962,5.458738
1215,1334,5.458739
2222,2341,5.458740
1200,1359,5.458740
632,751,5.458740
2381,2500,5.458741
269,388,5.458741
2818,2937,5.458741
2522,2641,5.458742
114,233,5.458743
1490,1609,5.458744
2557,2676,5.458744
965,1084,5.458745
2093,2212,5.458745
639,758,5.458746
2447,2566,5.458746
1409,1528,5.458746
1856,1975,5.458746
2747,2866,5.458747
2167,2286,5.458747
1430,1549,5.458748
2853,2972,5.458750
681,800,5.458750
2765,2884,5.458750
45,2925,5.458750
476,595,5.458750
619,738,5.458753
1888,2007,5.458753
976,1095,5.458753
1875,1994,5.458755
2716,2835,5.458755
349,468,5.458756
2108,2227,5.458758
2559,2678,5.458759
512,631,5.458760
865,984,5.458760
1460,1579,5.458761
1992,2111,5.458761
1193,1312,5.458763
1404,1523,5.458763
29,2909,5.458763
479,598,5.458764
1011,1130,5.458764
1182,1301,5.458764
1009,1128,5.458765
2073,2192,5.458766
111,2991,5.458766
1287,1406,5.458767
154,273,5.458767
1933,2052,5.458767
1683,1802,5.458767
69,188,5.458769
2292,2411,5.458769
324,443,5.458770
1942,2061,5.458770
2173,2292,5.458770
1927,2046,5.458771
1227,1346,5.458771
657,776,5.458772
2708,2827,5.458773
2457,2576,5.458773
1510,1629,5.458774
801,920,5.458774
2218,2337,5.458774
1618,1737,5.458775
291,410,5.458775
2774,2893,5.458775
2841,2960,5.458775
753,872,5.458776
69,2949,5.458778
44,2924,5.458778
609,728,5.458778
598,717,5.458779
1596,1715,5.458779
1101,1220,5.458783
1692,1811,5.458783
2505,2624,5.458783
2430,2549,5.458783
502,621,5.458786
620,739,5.458786
2040,2199,5.458786
265,384,5.458787
1691,1810,5.458789
2338,2457,5.458790
1566,1685,5.458792
994,1113,5.458792
1548,1667,5.458795
2058,2177,5.458795
2746,2865,5.458797
553,672,5.458797
1511,1630,5.458797
2439,2558,5.458797
2300,2419,5.458799
1284,1403,5.458799
2828,2947,5.458799
1051,1170,5.458800
1812,1931,5.458800
2482,2601,5.458801
138,257,5.458801
1186,1305,5.458802
2583,2702,5.458803
642,761,5.458803
210,329,5.458804
1076,1195,5.458804
1633,1752,5.458805
1348,1467,5.458805
2472,2591,5.458807
78,197,5.458808
2357,2476,5.458809
2635,2754,5.458809
1349,1468,5.458811
715,834,5.458812
670,789,5.458812
1671,1790,5.458814
328,447,5.458816
1113,1232,5.458817
1969,2088,5.458818
2668,2787,5.458818
448,567,5.458818
705,824,5.458819
764,883,5.458819
2816,2935,5.458820
2244,2363,5.458820
1829,1948,5.458820
1880,2039,5.458820
845,964,5.458822
2721,2840,5.458824
2358,2477,5.458824
1167,1286,5.458825
867,986,5.458825
2325,2444,5.458827
711,830,5.458830
972,1091,5.458830
2661,2780,5.458830
1533,1652,5.458831
11,2891,5.458831
2217,2336,5.458831
1547,1666,5.458832
160,319,5.458834
2118,2237,5.458834
2823,2942,5.458834
475,594,5.458835
1005,1124,5.458837
783,902,5.458838
2424,2543,5.458838
190,309,5.458839
2550,2669,5.458840
1842,1961,5.458840
1937,2056,5.458841
1105,1224,5.458841
2148,2267,5.458842
185,304,5.458842
2000,2159,5.458843
2501,2620,5.458843
855,974,5.458843
1893,2012,5.458843
580,699,5.458844
1467,1586,5.458844
1592,1711,5.458844
78,2958,5.458844
1138,1257,5.458847
316,435,5.458847
402,521,5.458848
2169,2288,5.458848
1402,1521,5.458850
374,493,5.458850
1659,1778,5.458851
1581,1700,5.458853
2794,2913,5.458854
192,311,5.458857
61,180,5.458857
1828,1947,5.458857
1932,2051,5.458859
4,2884,5.458859
2706,2825,5.458859
1318,1437,5.458860
1674,1793,5.458862
2121,2240,5.458863
1770,1889,5.458864
1039,1158,5.458865
2719,2838,5.458865
2813,2932,5.458865
1356,1475,5.458865
343,462,5.458866
1867,1986,5.458867
1895,2014,5.458868
2299,2418,5.458868
2693,2812,5.458868
937,1056,5.458870
46,165,5.458871
2308,2427,5.458871
507,626,5.458871
1719,1838,5.458872
2645,2764,5.458872
1537,1656,5.458873
1149,1268,5.458874
1293,1412,5.458874
561,680,5.458875
2800,2959,5.458876
1326,1445,5.458877
2162,2281,5.458878
398,517,5.458882
1262,1381,5.458882
1363,1482,5.458882
184,303,5.458882
683,802,5.458882
768,887,5.458882
589,708,5.458883
2293,2412,5.458884
73,192,5.458884
952,1071,5.458884
1041,1160,5.458885
2321,2440,5.458886
2031,2150,5.458886
2600,2759,5.458888
1046,1165,5.458888
780,899,5.458889
571,690,5.458893
742,861,5.458893
304,423,5.458893
427,546,5.458893
1183,1302,5.458893
7,126,5.458894
2829,2948,5.458894
1798,1917,5.458897
919,1038,5.458897
230,349,5.458899
1282,1401,5.458899
1361,1480,5.458902
2525,2644,5.458903
1948,2067,5.458904
89,2969,5.458904
1265,1384,5.458905
690,809,5.458906
13,2893,5.458909
2207,2326,5.458909
929,1048,5.458909
93,2973,5.458911
1417,1536,5.458912
103,222,5.458913
2426,2545,5.458913
1777,1896,5.458913
1063,1182,5.458914
2056,2175,5.458914
1896,2015,5.458915
524,643,5.458915
172,291,5.458916
1922,2041,5.458918
446,565,5.458918
2184,2303,5.458918
682,801,5.458919
158,277,5.458920
1043,1162,5.458921
2650,2769,5.458921
99,218,5.458921
1050,1169,5.458922
302,421,5.458923
754,873,5.458923
258,377,5.458924
42,2922,5.458925
1964,2083,5.458926
2872,2991,5.458926
2582,2701,5.458926
2047,2166,5.458927
830,949,5.458927
341,460,5.458927
28,147,5.458929
1327,1446,5.458930
1803,1922,5.458931
2830,2949,5.458931
990,1109,5.458933
1232,1351,5.458933
36,2916,5.458934
851,970,5.458935
1573,1692,5.458935
348,467,5.458935
2640,2799,5.458935
1954,2073,5.458939
1462,1581,5.458940
119,2999,5.458941
1219,1338,5.458941
195,314,5.458942
1841,1960,5.458943
1815,1934,5.458944
897,1016,5.458944
1308,1427,5.458945
1588,1707,5.458946
1466,1585,5.458947
1081,1200,5.458947
555,674,5.458947
2280,2439,5.458947
2535,2654,5.458947
1961,2080,5.458948
2740,2859,5.458948
2838,2957,5.458951
2449,2568,5.458952
2732,2851,5.458952
134,253,5.458953
1461,1580,5.458954
417,536,5.458954
526,645,5.458957
454,573,5.458958
793,912,5.458958
1742,1861,5.458959
0,159,5.458959
624,743,5.458959
601,720,5.458959
1943,2062,5.458960
2136,2255,5.458961
120,279,5.458964
2156,2275,5.458964
2067,2186,5.458965
1515,1634,5.458966
2083,2202,5.458968
2438,2557,5.458970
2366,2485,5.458970
2787,2906,5.458972
1947,2066,5.458973
1939,2058,5.458973
2738,2857,5.458975
1071,1190,5.458978
247,366,5.458978
1797,1916,5.458979
2464,2583,5.458979
76,195,5.458980
83,202,5.458982
861,980,5.458982
1055,1174,5.458986
2850,2969,5.458987
2168,2287,5.458988
2177,2296,5.458988
1610,1729,5.458989
2805,2924,5.458990
697,816,5.458990
1934,2053,5.458991
1245,1364,5.458992
841,960,5.458992
1418,1537,5.458994
2252,2371,5.458995
2694,2813,5.458996
1056,1175,5.458996
1296,1415,5.458997
2627,2746,5.458997
1236,1355,5.458998
2014,2133,5.459001
2303,2422,5.459003
1455,1574,5.459004
1340,1459,5.459005
1562,1681,5.459006
2674,2793,5.459006
1598,1717,5.459006
1429,1548,5.459007
2025,2144,5.459007
2353,2472,5.459007
1075,1194,5.459011
1614,1733,5.459012
2633,2752,5.459013
1414,1533,5.459013
2807,2926,5.459013
1271,1390,5.459014
886,1005,5.459015
2125,2244,5.459015
1972,2091,5.459015
785,904,5.459016
548,667,5.459016
1082,1201,5.459019
165,284,5.459021
394,513,5.459021
2254,2373,5.459022
2763,2882,5.459022
1820,1939,5.459023
1644,1763,5.459024
35,2915,5.459024
1794,1913,5.459026
1746,1865,5.459026
1921,2040,5.459027
8,127,5.459029
95,2975,5.459031
94,2974,5.459031
2504,2623,5.459033
1214,1333,5.459034
924,1043,5.459034
2596,2715,5.459034
489,608,5.459034
2375,2494,5.459036
1135,1254,5.459037
15,134,5.459038
1762,1881,5.459040
431,550,5.459040
401,520,5.459041
536,655,5.459043
2211,2330,5.459044
1048,1167,5.459046
180,299,5.459047
525,644,5.459047
2215,2334,5.459047
2855,2974,5.459047
2313,2432,5.459049
356,475,5.459050
2502,2621,5.459050
1500,1619,5.459052
2673,2792,5.459053
2574,2693,5.459054
1890,2009,5.459055
1938,2057,5.459056
2123,2242,5.459056
927,1046,5.459058
1604,1723,5.459059
1783,1902,5.459060
654,773,5.459061
623,742,5.459063
1188,1307,5.459064
1613,1732,5.459064
906,1025,5.459065
1752,1871,5.459067
144,263,5.459068
2825,2944,5.459068
2781,2900,5.459070
1412,1531,5.459071
586,705,5.459077
1611,1730,5.459078
1422,1541,5.459079
2082,2201,5.459079
2100,2219,5.459080
2110,2229,5.459083
1999,2118,5.459086
1416,1535,5.459088
2033,2152,5.459089
1382,1501,5.459089
1668,1787,5.459089
633,752,5.459089
212,331,5.459090
891,1010,5.459091
205,324,5.459092
707,826,5.459093
2074,2193,5.459093
2266,2385,5.459094
485,604,5.459095
675,794,5.459096
538,657,5.459096
575,694,5.459098
2509,2628,5.459098
1201,1320,5.459099
899,1018,5.459100
2594,2713,5.459101
2410,2529,5.459102
1134,1253,5.459102
2863,2982,5.459102
47,2927,5.459104
720,879,5.459104
1330,1449,5.459105
1782,1901,5.459105
2562,2681,5.459107
113,232,5.459108
907,1026,5.459108
964,1083,5.459110
531,650,5.459111
2644,2763,5.459111
1926,2045,5.459114
2220,2339,5.459115
2003,2122,5.459116
2412,2531,5.459116
1978,2097,5.459116
892,1011,5.459118
388,507,5.459119
1514,1633,5.459121
1272,1391,5.459121
2395,2514,5.459121
866,985,5.459121
35,154,5.459122
2288,2407,5.459123
290,409,5.459126
1470,1589,5.459127
1513,1632,5.459128
1161,1280,5.459132
511,630,5.459133
1676,1795,5.459134
214,333,5.459137
748,867,5.459141
722,841,5.459141
1070,1189,5.459142
921,1040,5.459143
766,885,5.459143
1254,1373,5.459144
959,1078,5.459145
724,843,5.459145
2679,2798,5.459146
521,640,5.459146
1207,1326,5.459147
1393,1512,5.459148
197,316,5.459149
2711,2830,5.459149
2322,2441,5.459149
759,878,5.459150
2077,2196,5.459150
1818,1937,5.459152
717,836,5.459153
495,614,5.459160
2603,2722,5.459160
59,178,5.459160
217,336,5.459160
282,401,5.459161
2221,2340,5.459163
16,135,5.459164
1255,1374,5.459165
1855,1974,5.459167
1035,1154,5.459169
1711,1830,5.459170
2307,2426,5.459174
1477,1596,5.459176
484,603,5.459177
1790,1909,5.459178
146,265,5.459179
5,2885,5.459179
2351,2470,5.459180
1508,1627,5.459180
1029,1148,5.459181
1,120,5.459182
1034,1153,5.459182
1788,1907,5.459183
747,866,5.459183
1793,1912,5.459185
1849,1968,5.459187
1320,1479,5.459187
1544,1663,5.459187
2365,2484,5.459188
2309,2428,5.459190
1108,1227,5.459190
335,454,5.459191
2054,2173,5.459192
2268,2387,5.459193
1243,1362,5.459194
2539,2658,5.459194
903,1022,5.459195
1096,1215,5.459195
2564,2683,5.459197
1307,1426,5.459198
2784,2903,5.459198
1666,1785,5.459199
1615,1734,5.459202
115,234,5.459202
1375,1494,5.459202
1736,1855,5.459203
1376,1495,5.459205
625,744,5.459207
1437,1556,5.459208
755,874,5.459208
2453,2572,5.459209
1885,2004,5.459209
2817,2936,5.459215
646,765,5.459216
2435,2554,5.459217
2646,2765,5.459217
243,362,5.459220
2685,2804,5.459221
2632,2751,5.459222
2391,2510,5.459222
65,2945,5.459223
1471,1590,5.459224
2124,2243,5.459224
143,262,5.459225
1148,1267,5.459227
2443,2562,5.459228
653,772,5.459229
1037,1156,5.459229
2669,2788,5.459229
456,575,5.459230
1163,1282,5.459233
1047,1166,5.459233
381,500,5.459234
966,1085,5.459235
2143,2262,5.459236
66,2946,5.459236
2637,2756,5.459237
1713,1832,5.459237
1757,1876,5.459238
2750,2869,5.459239
1286,1405,5.459241
1516,1635,5.459241
81,2961,5.459242
2223,2342,5.459242
1568,1687,5.459244
2026,2145,5.459245
2506,2625,5.459247
1218,1337,5.459248
2733,2852,5.459248
492,611,5.459250
2373,2492,5.459252
1545,1664,5.459253
191,310,5.459255
2709,2828,5.459255
428,547,5.459258
2641,2760,5.459261
1492,1611,5.459262
2683,2802,5.459262
1231,1350,5.459263
179,298,5.459264
2527,2646,5.459265
2870,2989,5.459266
902,1021,5.459267
2098,2217,5.459269
546,665,5.459271
2178,2297,5.459275
1504,1623,5.459275
723,842,5.459276
109,2989,5.459278
1705,1824,5.459280
441,560,5.459283
58,2938,5.459283
2305,2424,5.459284
898,1017,5.459285
1273,1392,5.459288
563,682,5.459289
820,939,5.459291
2328,2447,5.459291
1859,1978,5.459293
1799,1918,5.459298
1886,2005,5.459299
1744,1863,5.459299
1559,1678,5.459299
1847,1966,5.459299
2369,2488,5.459299
2654,2773,5.459301
2320,2479,5.459302
1703,1822,5.459303
81,200,5.459304
1239,1358,5.459305
199,318,5.459305
2776,2895,5.459306
39,2919,5.459307
310,429,5.459308
257,376,5.459310
1987,2106,5.459315
430,549,5.459316
1095,1214,5.459316
287,406,5.459317
494,613,5.459317
1605,1724,5.459317
1908,2027,5.459319
1831,1950,5.459320
2341,2460,5.459320
1778,1897,5.459320
1281,1400,5.459321
1962,2081,5.459321
2851,2970,5.459321
771,890,5.459323
1202,1321,5.459323
761,880,5.459324
2867,2986,5.459324
362,481,5.459324
261,380,5.459326
837,956,5.459326
940,1059,5.459326
433,552,5.459329
1990,2109,5.459329
912,1031,5.459329
1606,1725,5.459332
1763,1882,5.459332
1638,1757,5.459333
458,577,5.459334
1347,1466,5.459334
1741,1860,5.459338
1450,1569,5.459339
2251,2370,5.459340
17,136,5.459341
767,886,5.459341
2267,2386,5.459341
1857,1976,5.459342
2761,2880,5.459343
2459,2578,5.459344
1052,1171,5.459347
312,431,5.459347
2367,2486,5.459348
968,1087,5.459349
1142,1261,5.459350
2231,2350,5.459351
533,652,5.459352
2352,2471,5.459352
822,941,5.459353
1960,2119,5.459353
37,2917,5.459354
828,947,5.459354
1252,1371,5.459354
11,130,5.459357
2495,2614,5.459357
382,501,5.459358
1332,1451,5.459359
709,828,5.459360
1648,1767,5.459360
547,666,5.459361
1946,2065,5.459363
1795,1914,5.459365
1925,2044,5.459366
1518,1637,5.459366
1521,1640,5.459368
2451,2570,5.459368
2510,2629,5.459370
70,189,5.459371
1253,1372,5.459377
12,131,5.459379
2608,2727,5.459381
2028,2147,5.459385
743,862,5.459386
21,140,5.459390
60,179,5.459390
2287,2406,5.459392
345,464,5.459395
2489,2608,5.459396
233,352,5.459397
2383,2502,5.459398
1042,1161,5.459399
904,1023,5.459401
579,698,5.459402
2436,2555,5.459403
1535,1654,5.459403
2538,2657,5.459406
2682,2801,5.459408
419,538,5.459409
323,442,5.459410
161,280,5.459412
560,719,5.459415
853,972,5.459418
351,470,5.459418
1484,1603,5.459418
2172,2291,5.459420
887,1006,5.459420
220,339,5.459421
2653,2772,5.459425
196,315,5.459426
2239,2358,5.459427
49,168,5.459430
1662,1781,5.459432
2490,2609,5.459433
13,132,5.459435
1140,1259,5.459438
1979,2098,5.459439
1832,1951,5.459439
613,732,5.459440
1454,1573,5.459442
2129,2248,5.459444
1152,1271,5.459445
1949,2068,5.459449
1424,1543,5.459450
2242,2361,5.459451
2878,2997,5.459451
2159,2278,5.459454
2777,2896,5.459455
998,1117,5.459456
599,718,5.459456
340,459,5.459464
2697,2816,5.459468
48,2928,5.459469
668,787,5.459471
2566,2685,5.459472
2497,2616,5.459473
361,480,5.459477
54,173,5.459478
1109,1228,5.459485
777,896,5.459485
1178,1297,5.459485
1469,1588,5.459487
2672,2791,5.459487
1278,1397,5.459488
2418,2537,5.459494
1165,1284,5.459497
203,322,5.459497
1688,1807,5.459498
117,236,5.459499
2680,2839,5.459503
159,278,5.459504
392,511,5.459509
2238,2357,5.459510
1976,2095,5.459511
1639,1758,5.459513
1619,1738,5.459517
2615,2734,5.459518
2748,2867,5.459520
812,931,5.459525
435,554,5.459525
1436,1555,5.459525
996,1115,5.459525
850,969,5.459526
2144,2263,5.459526
908,1027,5.459527
1802,1921,5.459527
627,746,5.459528
1360,1519,5.459528
1560,1719,5.459528
1658,1777,5.459528
259,378,5.459529
36,155,5.459529
