sat_i,sat_j,min_dist_km
1664,4582,10.994774
2537,4618,10.994775
697,2778,10.994778
2031,4112,10.994778
1464,3595,10.994782
1203,3334,10.994785
1817,3948,10.994792
1691,3772,10.994797
626,3544,10.994803
1968,4886,10.994803
2085,4166,10.994804
252,3170,10.994805
20,2938,10.994838
1730,3811,10.994844
1137,3218,10.994846
1809,3940,10.994857
1634,3715,10.994863
1935,4803,10.994865
1224,4142,10.994876
1727,3808,10.994882
1051,3182,10.994892
1881,4799,10.994894
1050,3968,10.994901
1781,3862,10.994906
1835,4703,10.994908
1483,3564,10.994909
1640,3721,10.994912
2763,4894,10.994916
873,3791,10.994920
2343,4424,10.994922
787,2868,10.994923
2636,4717,10.994934
431,2512,10.994935
1227,3308,10.994940
1637,3718,10.994954
1820,3901,10.994958
216,3134,10.994962
356,2487,10.994964
2097,4965,10.994969
1607,4525,10.994972
1670,3751,10.994977
1504,4422,10.994979
1090,3958,10.994980
928,3846,10.994984
2251,4382,10.994986
901,3819,10.994991
1317,3448,10.994997
1547,3628,10.995001
1466,3597,10.995005
2853,4984,10.995007
227,3145,10.995011
102,3020,10.995014
2002,4133,10.995016
1407,3538,10.995017
2673,4754,10.995028
188,3056,10.995037
2257,4388,10.995041
1418,3549,10.995048
1961,4879,10.995048
1871,3952,10.995051
1726,4644,10.995053
890,3758,10.995063
1018,3936,10.995067
961,3092,10.995068
1204,4122,10.995075
1295,3376,10.995076
1755,3886,10.995089
1853,3984,10.995090
1415,4333,10.995098
913,3044,10.995105
1750,4668,10.995113
754,3672,10.995118
1500,3631,10.995129
838,3706,10.995132
1319,3400,10.995132
2051,4969,10.995135
350,2481,10.995138
566,2697,10.995147
661,3579,10.995152
1190,4058,10.995157
1996,4077,10.995158
865,3783,10.995174
555,2686,10.995193
384,3252,10.995195
436,2517,10.995199
111,3029,10.995213
840,2921,10.995214
1003,3134,10.995216
1871,4789,10.995217
2717,4848,10.995220
1848,3929,10.995225
1961,4092,10.995239
1028,3946,10.995241
498,2579,10.995241
428,3346,10.995242
1544,3625,10.995245
1291,4159,10.995248
1760,3891,10.995249
777,2858,10.995257
877,2958,10.995259
1925,4843,10.995264
1194,4062,10.995278
823,2904,10.995281
1910,4041,10.995286
521,2602,10.995294
420,2501,10.995298
657,2788,10.995309
2855,4986,10.995309
2583,4664,10.995311
871,2952,10.995312
2819,4900,10.995312
2086,4167,10.995313
1856,3987,10.995323
1669,4587,10.995338
75,2993,10.995338
2433,4514,10.995342
21,2939,10.995346
1054,3972,10.995356
6,2137,10.995361
884,2965,10.995361
1761,4679,10.995362
146,2227,10.995364
1089,3170,10.995372
1536,4404,10.995377
2351,4482,10.995377
1130,3211,10.995391
2122,4203,10.995404
1108,4026,10.995416
1245,4113,10.995419
2087,4955,10.995421
201,3119,10.995435
748,3616,10.995473
2051,4182,10.995474
287,3155,10.995475
1349,3430,10.995483
1179,3260,10.995485
2054,4185,10.995486
1850,3981,10.995488
1301,3432,10.995492
2327,4408,10.995497
60,2191,10.995520
1754,4672,10.995521
1230,4148,10.995523
636,3504,10.995529
182,2263,10.995533
175,3093,10.995549
1628,4546,10.995556
1966,4097,10.995557
197,3065,10.995557
437,3305,10.995574
518,2649,10.995579
840,3708,10.995580
278,3196,10.995582
185,3053,10.995586
1569,4487,10.995586
1284,4152,10.995592
173,3091,10.995593
428,2509,10.995599
1320,4238,10.995604
1781,4699,10.995607
820,2901,10.995608
608,2739,10.995609
1348,3429,10.995610
1215,3346,10.995611
832,2913,10.995613
919,3000,10.995614
1279,4197,10.995616
2032,4113,10.995617
2167,4298,10.995629
2158,4289,10.995632
781,2862,10.995635
1289,3370,10.995636
825,3743,10.995647
2728,4809,10.995647
1041,3909,10.995649
8,2926,10.995649
1143,3224,10.995657
2212,4343,10.995657
323,3241,10.995658
973,3891,10.995661
430,2511,10.995669
338,2419,10.995669
999,3080,10.995683
748,2829,10.995685
1990,4071,10.995686
1125,3206,10.995688
1620,3701,10.995693
67,2198,10.995705
733,2814,10.995705
2670,4751,10.995711
1105,4023,10.995717
2449,4530,10.995719
218,2349,10.995725
12,2930,10.995725
2493,4574,10.995734
1179,4097,10.995734
1404,3535,10.995739
1623,4541,10.995741
2047,4915,10.995741
57,2188,10.995746
2523,4604,10.995747
1266,4184,10.995751
2191,4272,10.995766
1766,3897,10.995766
611,2742,10.995767
902,3033,10.995777
964,3882,10.995780
2298,4379,10.995785
2849,4930,10.995790
1356,4274,10.995795
248,2329,10.995797
236,2317,10.995798
2244,4325,10.995799
92,2173,10.995800
838,2919,10.995809
2154,4285,10.995812
2240,4321,10.995813
272,2353,10.995815
1693,4561,10.995820
967,3098,10.995821
2015,4933,10.995821
1251,3382,10.995830
2176,4257,10.995832
2172,4253,10.995836
2080,4161,10.995838
2580,4661,10.995845
1510,3641,10.995847
1113,3244,10.995859
2000,4131,10.995863
1804,4722,10.995867
982,3850,10.995867
1161,3292,10.995872
1302,4220,10.995872
233,3101,10.995876
359,3277,10.995882
377,3295,10.995902
1353,3484,10.995904
994,3075,10.995914
44,2125,10.995921
1247,3328,10.995938
2490,4571,10.995939
2170,4251,10.995940
1140,4008,10.995943
254,2385,10.995945
165,3083,10.995946
13,2144,10.995961
760,3678,10.995961
2806,4937,10.995962
1095,3176,10.995972
608,3526,10.995975
119,3037,10.995980
269,3187,10.995982
928,3009,10.995984
108,2239,10.995987
2350,4481,10.995989
2260,4391,10.995990
305,3223,10.995997
172,3090,10.996008
2280,4361,10.996018
415,2546,10.996022
1634,4502,10.996023
1387,3468,10.996028
1519,3600,10.996042
1762,3893,10.996050
775,3693,10.996051
200,2331,10.996052
691,2772,10.996053
341,3209,10.996057
128,2209,10.996064
2068,4199,10.996070
1269,3350,10.996071
2142,4223,10.996071
1248,4116,10.996071
164,2295,10.996072
308,2439,10.996076
457,2588,10.996076
526,2607,10.996082
413,3331,10.996082
1659,4577,10.996086
57,2975,10.996097
1969,4887,10.996098
2334,4415,10.996104
1388,4256,10.996104
2226,4307,10.996112
2613,4744,10.996123
368,3286,10.996126
1305,3436,10.996133
2190,4271,10.996139
2408,4539,10.996157
1442,4310,10.996160
447,3315,10.996170
1691,4559,10.996179
501,2632,10.996180
1268,3399,10.996180
1298,4166,10.996180
534,2615,10.996190
1193,3274,10.996202
139,3007,10.996208
683,3551,10.996210
1283,3364,10.996211
1018,3149,10.996214
1596,3677,10.996216
260,2391,10.996223
2104,4235,10.996236
2715,4846,10.996238
1410,4328,10.996242
150,2281,10.996244
1337,3418,10.996244
1942,4023,10.996244
112,2243,10.996249
18,2149,10.996250
836,3704,10.996255
596,2677,10.996271
2790,4871,10.996277
1908,4039,10.996278
2121,4202,10.996290
1762,4680,10.996298
1035,3116,10.996307
2626,4707,10.996316
1894,4762,10.996317
1131,4049,10.996328
916,3834,10.996337
643,2724,10.996339
1176,4094,10.996343
1374,4292,10.996346
56,2974,10.996348
909,3827,10.996351
1748,3829,10.996355
445,3313,10.996357
1314,3445,10.996365
859,2990,10.996368
2077,4158,10.996377
1212,4130,10.996378
247,3115,10.996393
2302,4433,10.996428
2162,4293,10.996434
1142,3223,10.996435
1676,3757,10.996448
1201,3332,10.996456
99,2180,10.996458
1907,4825,10.996459
2703,4834,10.996459
88,2169,10.996459
954,3085,10.996464
1233,3314,10.996470
1940,4021,10.996475
1226,4144,10.996478
1107,3238,10.996483
193,3061,10.996492
77,2995,10.996492
2363,4494,10.996493
1995,4076,10.996501
2709,4840,10.996503
1108,3239,10.996505
874,3792,10.996506
340,2421,10.996508
2064,4195,10.996528
1496,4364,10.996536
1391,3472,10.996537
215,3133,10.996546
2136,4217,10.996552
2083,4951,10.996561
110,2241,10.996567
2070,4988,10.996579
551,2682,10.996581
1684,3765,10.996582
499,3367,10.996583
2388,4469,10.996588
894,2975,10.996593
2009,4927,10.996596
1071,3152,10.996597
518,3436,10.996605
24,2105,10.996613
1031,3112,10.996623
1708,3839,10.996624
2848,4929,10.996627
2840,4921,10.996632
417,3335,10.996635
2706,4837,10.996638
1057,3188,10.996641
1072,3990,10.996642
458,3376,10.996653
1538,4406,10.996655
1379,3460,10.996658
1574,3655,10.996666
394,2475,10.996674
743,2824,10.996676
143,3011,10.996678
283,3151,10.996678
298,2379,10.996681
992,3860,10.996691
1121,3202,10.996692
362,2493,10.996702
1668,4586,10.996709
1799,4667,10.996710
326,2407,10.996715
2140,4221,10.996727
1866,3997,10.996736
923,3004,10.996737
1019,3100,10.996740
2098,4966,10.996745
2729,4810,10.996745
2843,4924,10.996746
2266,4397,10.996760
2680,4761,10.996778
376,2457,10.996779
1917,4835,10.996789
1136,4004,10.996791
1656,4574,10.996797
1796,4664,10.996810
2370,4451,10.996812
1000,3918,10.996813
179,3097,10.996816
783,3651,10.996819
2216,4347,10.996829
974,3892,10.996831
691,3559,10.996837
745,3613,10.996839
946,3814,10.996846
1566,4484,10.996846
372,3290,10.996854
2755,4886,10.996854
1248,3329,10.996866
255,3173,10.996870
1971,4889,10.996878
1886,4754,10.996885
930,3848,10.996890
467,3385,10.996894
1551,4469,10.996902
2809,4940,10.996905
2061,4979,10.996907
779,2860,10.996912
830,3748,10.996915
226,3144,10.996932
1668,3799,10.996934
1102,3233,10.996941
725,2806,10.996952
1445,4313,10.996955
1643,4511,10.996955
1812,3943,10.996956
1476,4394,10.996962
1974,4055,10.996968
1876,3957,10.996969
939,3020,10.996973
1491,4359,10.996975
15,2933,10.996977
74,2155,10.996987
1719,4637,10.996995
1478,4396,10.997004
1221,4139,10.997008
314,2445,10.997013
1976,4894,10.997021
616,2747,10.997022
328,3246,10.997026
38,2119,10.997032
178,2259,10.997035
605,3523,10.997036
1919,4837,10.997037
581,2662,10.997038
562,3480,10.997038
31,2949,10.997040
1978,4059,10.997042
2885,4966,10.997043
653,3571,10.997043
2748,4829,10.997051
1075,3156,10.997058
632,3500,10.997061
2208,4339,10.997061
2611,4742,10.997075
1338,4206,10.997075
1636,4504,10.997079
1752,3883,10.997092
161,3079,10.997102
2050,4181,10.997103
776,3694,10.997109
1327,4245,10.997120
431,3349,10.997129
1863,4781,10.997130
2413,4544,10.997132
2557,4688,10.997133
1773,4691,10.997138
1984,4852,10.997139
1575,4493,10.997142
1224,3305,10.997144
503,2634,10.997146
105,3023,10.997148
598,3466,10.997148
1386,4254,10.997149
716,3634,10.997157
1053,3184,10.997158
1158,4076,10.997160
685,3553,10.997166
448,2529,10.997181
515,3433,10.997182
1359,3490,10.997182
1470,3551,10.997184
1722,3803,10.997201
1326,3407,10.997203
2053,4184,10.997203
503,3421,10.997211
2424,4505,10.997215
1383,3464,10.997217
869,2950,10.997221
2066,4984,10.997222
488,3356,10.997231
2232,4313,10.997235
1524,3605,10.997236
1802,3933,10.997237
461,2592,10.997237
884,3752,10.997242
833,2914,10.997245
1118,4036,10.997247
1783,4651,10.997253
245,3113,10.997254
383,2464,10.997255
1023,3104,10.997256
348,3216,10.997259
1294,3375,10.997260
425,3343,10.997269
1845,4713,10.997271
239,2320,10.997272
2079,4997,10.997273
690,3558,10.997294
335,3203,10.997294
2269,4350,10.997297
1338,3419,10.997307
1532,4400,10.997311
1987,4068,10.997311
1445,3526,10.997312
198,2279,10.997316
1586,3667,10.997328
910,3041,10.997336
1182,3263,10.997343
1377,4295,10.997344
290,2371,10.997349
2014,4145,10.997349
1233,4101,10.997349
2508,4639,10.997353
1614,3745,10.997358
346,3214,10.997365
686,3554,10.997375
437,2518,10.997376
95,2176,10.997377
2701,4832,10.997380
769,2850,10.997382
527,2608,10.997386
1924,4842,10.997406
945,3026,10.997411
1296,4164,10.997414
358,2489,10.997414
1956,4087,10.997415
1089,3957,10.997418
2619,4700,10.997444
398,2479,10.997452
146,3014,10.997452
1521,4439,10.997454
277,2358,10.997459
290,3158,10.997461
361,3279,10.997464
920,3838,10.997468
1817,4735,10.997468
1427,3508,10.997470
1431,4349,10.997478
1030,3111,10.997480
1151,4069,10.997485
784,3652,10.997490
75,2156,10.997491
49,2917,10.997493
1500,4418,10.997493
2249,4330,10.997500
1086,3954,10.997511
2032,4900,10.997521
635,2716,10.997524
2783,4864,10.997531
344,3212,10.997538
1038,3119,10.997545
2125,4206,10.997557
1316,4234,10.997558
434,3302,10.997561
2582,4663,10.997563
2690,4771,10.997574
505,2636,10.997575
1829,4747,10.997588
2467,4598,10.997590
1464,4382,10.997591
1282,4150,10.997596
688,3556,10.997599
170,2251,10.997611
1122,4040,10.997612
1330,3411,10.997621
2071,4152,10.997624
1265,3396,10.997627
129,3047,10.997629
2815,4946,10.997630
2007,4925,10.997649
2665,4796,10.997655
1162,4080,10.997662
1311,4229,10.997671
322,2403,10.997673
114,2245,10.997674
607,3525,10.997688
535,3403,10.997700
1323,3404,10.997701
2438,4519,10.997704
672,3590,10.997709
2215,4346,10.997715
830,2911,10.997716
671,2752,10.997738
2043,4911,10.997738
1665,4583,10.997738
1461,4379,10.997743
1827,4745,10.997747
801,2932,10.997747
1469,3550,10.997748
463,3381,10.997748
474,3392,10.997750
1197,3278,10.997758
265,3183,10.997759
1380,3461,10.997762
2700,4831,10.997763
1993,4861,10.997763
1156,4074,10.997766
2442,4523,10.997771
1308,3439,10.997776
1776,3857,10.997783
1495,3576,10.997785
167,3085,10.997800
578,3496,10.997800
261,3179,10.997806
1758,3889,10.997808
1017,3148,10.997809
1743,4611,10.997812
1211,3342,10.997832
1629,4547,10.997833
165,2296,10.997835
2073,4154,10.997841
1358,3489,10.997847
1104,4022,10.997852
1981,4062,10.997852
1550,4468,10.997873
293,2374,10.997875
1895,3976,10.997884
150,3068,10.997914
1406,4324,10.997915
2230,4311,10.997916
2359,4490,10.997921
1287,4155,10.997925
806,3724,10.997929
125,3043,10.997932
1128,3209,10.997933
941,3022,10.997939
981,3062,10.997943
2046,4127,10.997951
1013,3144,10.997958
567,2698,10.997960
2074,4992,10.997965
2895,4976,10.997967
366,2497,10.997970
20,2101,10.997980
1116,4034,10.997987
502,2633,10.997991
1850,4768,10.997993
706,2837,10.997995
778,3696,10.997995
2330,4411,10.998003
3,2921,10.998006
2033,4901,10.998011
1586,4454,10.998038
1448,4316,10.998040
371,2452,10.998042
1481,3562,10.998056
1408,3539,10.998057
2211,4342,10.998063
1578,3659,10.998071
986,3067,10.998078
910,3828,10.998080
851,3769,10.998081
491,2572,10.998086
281,3199,10.998090
413,2544,10.998093
542,3410,10.998099
1134,3215,10.998101
2478,4559,10.998102
1272,3353,10.998109
2356,4487,10.998146
395,3263,10.998151
1290,3371,10.998151
589,3457,10.998153
416,2547,10.998165
951,3869,10.998177
1477,3558,10.998181
412,2543,10.998185
347,2428,10.998187
1434,3515,10.998190
268,2399,10.998206
1066,3984,10.998217
196,3064,10.998219
2233,4314,10.998220
2089,4170,10.998233
1064,3982,10.998242
722,3640,10.998242
494,3362,10.998243
114,3032,10.998245
452,2583,10.998255
373,3291,10.998261
255,2386,10.998262
540,2621,10.998264
1739,4607,10.998265
1809,4727,10.998271
740,3608,10.998273
1786,3867,10.998284
624,2705,10.998293
2503,4634,10.998294
6,2924,10.998299
2323,4404,10.998300
1401,4319,10.998300
913,3831,10.998304
1049,3917,10.998311
89,2957,10.998319
1690,4558,10.998322
1146,3227,10.998323
868,3786,10.998327
803,3721,10.998328
1485,4353,10.998328
484,2565,10.998330
713,3631,10.998333
1852,4770,10.998336
1856,4774,10.998337
2539,4620,10.998338
1020,3938,10.998340
2795,4876,10.998346
475,2556,10.998357
1057,3975,10.998359
336,3204,10.998369
2888,4969,10.998369
1496,3577,10.998372
185,2266,10.998380
574,2655,10.998381
258,3176,10.998393
815,2946,10.998393
943,3811,10.998397
2149,4230,10.998397
2377,4458,10.998402
1591,4459,10.998405
1517,3648,10.998410
1558,4476,10.998412
1143,4011,10.998413
623,3541,10.998416
689,2770,10.998419
1236,3317,10.998421
1416,3547,10.998426
1712,4630,10.998448
2022,4940,10.998451
1626,4544,10.998455
1897,3978,10.998457
149,2230,10.998457
666,2797,10.998463
718,2849,10.998468
1428,4346,10.998469
199,2280,10.998470
2322,4403,10.998478
2574,4655,10.998479
2057,4975,10.998485
1888,3969,10.998492
2719,4800,10.998492
1546,4414,10.998493
557,3475,10.998507
2691,4772,10.998508
2420,4501,10.998509
153,2284,10.998515
1598,4466,10.998529
2460,4591,10.998533
1945,4026,10.998534
1033,3901,10.998543
1579,4497,10.998544
1712,3843,10.998548
595,3463,10.998550
2029,4947,10.998569
1002,3133,10.998572
2000,4918,10.998574
2529,4610,10.998574
533,3401,10.998580
958,3876,10.998588
2029,4110,10.998596
19,2937,10.998598
1144,4012,10.998602
769,3687,10.998611
2737,4818,10.998614
2065,4983,10.998623
831,2912,10.998623
1355,3486,10.998623
1902,4033,10.998627
1311,3442,10.998634
329,2410,10.998645
1509,3640,10.998652
1794,3875,10.998656
762,3680,10.998659
70,2151,10.998661
1371,4289,10.998671
1201,4119,10.998671
679,2760,10.998678
1568,4486,10.998689
694,3562,10.998693
2462,4593,10.998695
1042,3123,10.998695
1661,3792,10.998697
521,3439,10.998698
2521,4602,10.998698
236,3104,10.998710
355,2486,10.998715
1411,3542,10.998717
402,3320,10.998721
1727,4645,10.998728
1458,4376,10.998729
1855,3986,10.998747
1,2132,10.998752
1123,4041,10.998766
1420,3501,10.998770
1098,3966,10.998774
83,2164,10.998776
1183,4051,10.998777
747,3615,10.998778
976,3894,10.998779
395,2476,10.998781
1705,4623,10.998788
1884,3965,10.998789
240,3108,10.998795
2194,4275,10.998795
952,3083,10.998798
1341,4209,10.998810
443,3311,10.998829
45,2126,10.998839
1960,4091,10.998842
1873,4791,10.998845
1368,4286,10.998857
2730,4811,10.998861
1787,3868,10.998869
1390,4258,10.998870
2744,4825,10.998870
1763,3894,10.998872
1499,3580,10.998874
1686,3767,10.998876
1559,3690,10.998878
380,2461,10.998881
1188,4056,10.998881
1541,4409,10.998883
999,3867,10.998885
862,2993,10.998890
2165,4296,10.998892
2697,4778,10.998897
1278,4196,10.998909
755,3673,10.998929
1560,3691,10.998936
71,2989,10.998947
805,2936,10.998947
844,2925,10.998954
866,3784,10.998960
1494,3575,10.998961
1252,4170,10.998961
1323,4241,10.998965
219,3137,10.998969
1068,3986,10.998970
553,3471,10.998973
846,2927,10.998977
988,3069,10.998980
1055,3186,10.998986
398,3266,10.998989
121,3039,10.998998
2708,4839,10.999000
963,3094,10.999005
855,2986,10.999006
933,3014,10.999015
281,2362,10.999017
2604,4735,10.999025
680,3598,10.999028
1779,4697,10.999032
2851,4982,10.999040
204,2335,10.999041
63,2194,10.999053
2086,4954,10.999054
1683,4551,10.999056
1554,4472,10.999065
1222,3303,10.999068
1213,4131,10.999072
1748,4616,10.999073
1924,4005,10.999076
473,2554,10.999076
1649,4517,10.999087
538,2619,10.999107
553,2684,10.999108
643,3511,10.999108
2179,4260,10.999115
1982,4850,10.999115
1741,4609,10.999116
1208,4126,10.999131
1092,3173,10.999135
1953,4871,10.999137
2750,4881,10.999144
2348,4429,10.999145
323,2404,10.999146
596,3464,10.999147
1395,4263,10.999148
2610,4741,10.999148
9,2140,10.999161
726,3644,10.999162
1115,4033,10.999164
1546,3627,10.999166
303,3221,10.999173
175,2256,10.999188
1380,4298,10.999190
798,3666,10.999191
996,3864,10.999197
257,3175,10.999199
1931,4012,10.999200
2514,4645,10.999201
1118,3249,10.999209
1535,3616,10.999209
1287,3368,10.999210
819,2900,10.999210
1847,3928,10.999211
1751,3882,10.999226
2627,4708,10.999228
2867,4998,10.999231
1313,4231,10.999231
611,3529,10.999238
807,3725,10.999239
1632,3713,10.999259
1044,3125,10.999260
1772,3853,10.999262
1720,3801,10.999287
2489,4570,10.999290
2061,4192,10.999292
560,2691,10.999293
1774,3855,10.999296
645,2726,10.999304
1805,3936,10.999306
410,2541,10.999321
1467,4385,10.999323
279,2360,10.999325
2723,4804,10.999333
693,3561,10.999335
370,3288,10.999338
80,2161,10.999341
1039,3907,10.999353
1853,4771,10.999354
2672,4753,10.999359
794,3662,10.999371
1384,3465,10.999374
2871,4952,10.999380
1622,4540,10.999394
1413,3544,10.999399
625,3543,10.999399
1631,4549,10.999405
1640,4508,10.999417
2781,4862,10.999426
942,3810,10.999437
136,3004,10.999439
959,3090,10.999448
2735,4816,10.999448
679,3597,10.999449
773,3691,10.999451
1303,4221,10.999465
886,3754,10.999467
2320,4401,10.999471
189,2270,10.999472
514,3432,10.999480
2586,4667,10.999486
2874,4955,10.999499
651,3569,10.999503
1032,3900,10.999507
2345,4426,10.999509
1158,3289,10.999536
1006,3137,10.999539
1780,3861,10.999543
1356,3487,10.999546
215,2346,10.999551
173,2254,10.999554
623,2704,10.999559
2101,4232,10.999573
2528,4609,10.999574
1503,3634,10.999587
1942,4810,10.999609
1353,4271,10.999616
