obj_i,obj_j,miss_km,Pc,dv_ms,type,tca,cam_sat_idx
58,3981,3.838205,7.776233e-79,0.0000,sat-debris,2052572.888577,58
52,4962,3.827839,6.683958e-79,0.0000,sat-debris,1793500.048449,52
71,4226,4.741653,5.012675e-79,0.0000,sat-debris,2131760.283443,71
2,4915,9.107142,4.937743e-79,0.0000,sat-debris,1837670.105243,2
22,6522,4.541632,4.921820e-79,0.0000,sat-debris,2087315.597263,22
3,4150,4.849870,4.875889e-79,0.0000,sat-debris,1844805.632931,3
26,4673,4.621005,4.828484e-79,0.0000,sat-debris,1963329.382039,26
30,4073,5.743176,4.696645e-79,0.0000,sat-debris,1960003.126336,30
14,4510,4.004931,4.688717e-79,0.0000,sat-debris,2084115.547562,14
95,4153,6.578447,4.066002e-79,0.0000,sat-debris,2044044.857538,95
25,2324,5.044113,4.059036e-79,0.0000,sat-debris,1991275.060652,25
63,4902,5.251139,4.009094e-79,0.0000,sat-debris,1734558.729340,63
84,3617,5.628894,3.750607e-79,0.0000,sat-debris,1728200.533766,84
26,4500,4.890338,3.599135e-79,0.0000,sat-debris,1859405.978415,26
72,15372,3.840208,3.480848e-79,0.0000,sat-debris,1856340.597705,72
6,4136,5.111163,3.157661e-79,0.0000,sat-debris,2072284.755024,6
38,2417,6.145346,3.125379e-79,0.0000,sat-debris,1988212.069227,38
54,4879,3.890164,3.122317e-79,0.0000,sat-debris,2078640.723959,54
71,3942,5.996759,2.947907e-79,0.0000,sat-debris,1976055.769190,71
52,5165,9.141401,2.916872e-79,0.0000,sat-debris,2066564.955843,52
38,3473,5.407480,2.822854e-79,0.0000,sat-debris,1863870.913355,38
99,4992,6.577233,2.743745e-79,0.0000,sat-debris,2080624.986882,99
77,4644,4.402867,2.574508e-79,0.0000,sat-debris,2030052.848288,77
41,4894,4.601900,2.376984e-79,0.0000,sat-debris,1896559.918511,41
53,3490,7.714737,2.123475e-79,0.0000,sat-debris,2152620.594509,53
7,1782,6.801226,2.114677e-79,0.0000,sat-debris,1820989.811265,7
28,1762,6.576630,2.106860e-79,0.0000,sat-debris,1954235.163805,28
1,4291,4.303632,2.064753e-79,0.0000,sat-debris,2051570.427292,1
75,3608,5.836831,1.981392e-79,0.0000,sat-debris,1842430.533144,75
63,3668,4.868950,1.957259e-79,0.0000,sat-debris,1867049.510525,63
65,15376,4.121401,1.922224e-79,0.0000,sat-debris,2122390.145519,65
54,4127,8.210792,1.878646e-79,0.0000,sat-debris,2157801.871409,54
88,3914,5.185848,1.838302e-79,0.0000,sat-debris,1841824.381757,88
48,4367,4.890513,1.742386e-79,0.0000,sat-debris,1857975.521216,48
8,4376,5.456562,1.662865e-79,0.0000,sat-debris,1836464.714488,8
52,4379,7.347265,1.615550e-79,0.0000,sat-debris,1775219.813177,52
27,4040,5.731672,1.555269e-79,0.0000,sat-debris,1813046.108879,27
86,4511,7.127656,1.444917e-79,0.0000,sat-debris,1986339.676879,86
13,5141,7.057861,1.306275e-79,0.0000,sat-debris,1769314.806026,13
10,5016,9.660511,1.265899e-79,0.0000,sat-debris,1954070.272815,10
83,6522,4.696233,1.252610e-79,0.0000,sat-debris,2142884.123940,83
62,5011,5.174916,1.178195e-79,0.0000,sat-debris,2114130.098543,62
55,4802,3.857124,1.084769e-79,0.0000,sat-debris,1803069.936146,55
13,4008,8.080688,1.054362e-79,0.0000,sat-debris,2095829.424336,13
23,1969,7.971596,9.203385e-80,0.0000,sat-debris,1877919.364350,23
29,4915,4.499192,8.879065e-80,0.0000,sat-debris,2156210.099905,29
75,3578,8.385250,8.483039e-80,0.0000,sat-debris,1801729.496569,75
20,3927,7.784482,7.697389e-80,0.0000,sat-debris,1908523.772220,20
16,3863,3.850610,7.511537e-80,0.0000,sat-debris,2019713.386446,16
68,3911,3.859769,6.801745e-80,0.0000,sat-debris,1762589.454633,68
38,3578,4.168772,6.636267e-80,0.0000,sat-debris,1783805.796882,38
42,3945,3.864133,6.306227e-80,0.0000,sat-debris,1896019.534593,42
41,4826,4.021651,6.018517e-80,0.0000,sat-debris,1845790.377884,41
8,3922,4.532452,5.650904e-80,0.0000,sat-debris,2070580.214389,8
49,3510,7.821275,5.313010e-80,0.0000,sat-debris,1840396.115038,49
17,4991,9.473864,4.648615e-80,0.0000,sat-debris,1829901.427064,17
73,4899,7.509125,4.545175e-80,0.0000,sat-debris,1992143.026338,73
30,4920,4.204175,3.970091e-80,0.0000,sat-debris,1788700.262793,30
61,5156,5.318186,3.397167e-80,0.0000,sat-debris,2123924.305452,61
40,4134,5.472106,3.396665e-80,0.0000,sat-debris,1936952.466416,40
53,3923,3.895451,3.279857e-80,0.0000,sat-debris,2158065.876468,53
21,4080,4.519606,3.113078e-80,0.0000,sat-debris,1764884.636097,21
23,4504,4.514673,3.101721e-80,0.0000,sat-debris,1792403.730657,23
76,3754,5.523767,3.072571e-80,0.0000,sat-debris,2042844.787584,76
71,5018,4.916949,3.062257e-80,0.0000,sat-debris,1885224.492457,71
56,3764,7.473216,2.624773e-80,0.0000,sat-debris,2135449.797572,56
0,4990,8.601434,2.586930e-80,0.0000,sat-debris,1770923.598338,0
78,4676,3.865436,2.429976e-80,0.0000,sat-debris,2126750.496700,78
72,3812,5.597413,2.315685e-80,0.0000,sat-debris,2062635.405643,72
25,4498,4.039670,2.074188e-80,0.0000,sat-debris,1951609.058663,25
80,3620,4.011495,2.025098e-80,0.0000,sat-debris,2114193.037858,80
81,4814,6.230655,2.008771e-80,0.0000,sat-debris,2004850.069093,81
72,3534,4.365360,1.754992e-80,0.0000,sat-debris,1769371.957438,72
85,4669,4.995005,1.467473e-80,0.0000,sat-debris,2070950.749644,85
81,4832,5.538834,1.444864e-80,0.0000,sat-debris,1758181.284716,81
27,3581,4.850140,1.287855e-80,0.0000,sat-debris,2019480.337422,27
70,4827,4.028554,1.261536e-80,0.0000,sat-debris,1742184.715034,70
31,4511,6.909602,1.209766e-80,0.0000,sat-debris,1804695.447501,31
91,4450,9.198440,1.085609e-80,0.0000,sat-debris,1975339.926943,91
1,4608,6.318956,9.925099e-81,0.0000,sat-debris,1833819.235496,1
62,4673,4.705977,9.859569e-81,0.0000,sat-debris,2061670.564806,62
98,4955,8.427045,9.781533e-81,0.0000,sat-debris,2052403.070690,98
22,3775,3.977381,8.276623e-81,0.0000,sat-debris,1878245.558012,22
83,4815,5.541884,8.081005e-81,0.0000,sat-debris,1820443.532470,83
58,4722,4.657265,7.889638e-81,0.0000,sat-debris,1909613.861409,58
33,4513,5.134864,7.731594e-81,0.0000,sat-debris,2112801.037893,33
34,4720,3.875099,7.657005e-81,0.0000,sat-debris,2084495.762017,34
21,175,6.232646,7.645457e-81,0.0000,sat-debris,1924790.064050,21
53,3425,4.609660,7.539666e-81,0.0000,sat-debris,1901024.090243,53
61,4812,3.902178,7.241732e-81,0.0000,sat-debris,2085548.887323,61
45,4798,5.104662,6.574576e-81,0.0000,sat-debris,1918080.165331,45
71,4166,4.767318,6.334533e-81,0.0000,sat-debris,1929750.623004,71
30,3628,6.453943,6.260887e-81,0.0000,sat-debris,1995855.144262,30
37,3576,5.486967,5.378713e-81,0.0000,sat-debris,1864555.303834,37
2,4589,6.947874,4.849286e-81,0.0000,sat-debris,1787494.960704,2
55,4876,4.534418,4.843140e-81,0.0000,sat-debris,1866165.060431,55
11,4057,4.037467,4.325344e-81,0.0000,sat-debris,1971330.861984,11
84,4847,4.475924,4.272463e-81,0.0000,sat-debris,1865848.796305,84
88,4850,6.306864,3.918262e-81,0.0000,sat-debris,1966640.054243,88
34,1762,6.748233,3.789309e-81,0.0000,sat-debris,1783425.296601,34
73,3615,4.553061,3.653670e-81,0.0000,sat-debris,2038289.777884,73
47,3905,7.118034,3.275473e-81,0.0000,sat-debris,1778119.117581,47
60,4952,4.911314,3.172640e-81,0.0000,sat-debris,1777279.944589,60
81,15617,7.515242,2.456185e-81,0.0000,sat-debris,1861254.507910,81
11,3591,5.190117,2.342691e-81,0.0000,sat-debris,1845879.853379,11
39,3952,4.343255,2.338631e-81,0.0000,sat-debris,1806339.277445,39
77,5021,7.756330,2.193547e-81,0.0000,sat-debris,1790155.578562,77
67,4090,4.090342,2.190043e-81,0.0000,sat-debris,1950328.781036,67
11,4137,4.560950,2.034714e-81,0.0000,sat-debris,1902889.557258,11
70,4138,8.475692,1.894071e-81,0.0000,sat-debris,2050745.181169,70
54,499,4.550101,1.885079e-81,0.0000,sat-debris,1751245.241558,54
33,4279,7.448991,1.817207e-81,0.0000,sat-debris,1929423.501294,33
19,4516,4.991784,1.809776e-81,0.0000,sat-debris,2092705.691235,19
21,3589,4.447199,1.627514e-81,0.0000,sat-debris,2126000.367155,21
95,4197,5.192827,1.616808e-81,0.0000,sat-debris,1876865.066674,95
52,10657,4.968077,1.405874e-81,0.0000,sat-debris,1961605.369477,52
13,4490,6.320670,1.312730e-81,0.0000,sat-debris,1867135.205702,13
99,4303,6.782881,1.263707e-81,0.0000,sat-debris,2012314.832394,99
61,4720,4.009495,1.253986e-81,0.0000,sat-debris,2102438.716272,61
65,4652,4.444437,1.117403e-81,0.0000,sat-debris,2117279.040270,65
73,3869,7.608320,9.124879e-82,0.0000,sat-debris,1873460.102870,73
1,3906,5.344577,8.649269e-82,0.0000,sat-debris,1874230.751460,1
84,4863,4.928299,7.489496e-82,0.0000,sat-debris,2146413.965047,84
77,3616,4.813602,6.972395e-82,0.0000,sat-debris,2144809.770249,77
97,1811,5.804911,6.479342e-82,0.0000,sat-debris,2158219.238746,97
92,3453,8.117056,6.019818e-82,0.0000,sat-debris,2129609.601396,92
74,4890,8.090155,5.991909e-82,0.0000,sat-debris,2003049.733469,74
65,3556,5.107725,5.928861e-82,0.0000,sat-debris,1745057.893412,65
75,1756,5.275005,5.890238e-82,0.0000,sat-debris,1998679.991494,75
27,3438,4.661317,5.703715e-82,0.0000,sat-debris,1842320.632912,27
3,3480,4.033322,5.278511e-82,0.0000,sat-debris,1890679.322929,3
71,4514,9.506208,5.141703e-82,0.0000,sat-debris,2038369.833187,71
66,4912,4.455137,5.118222e-82,0.0000,sat-debris,1956181.306396,66
6,4493,4.020618,4.677594e-82,0.0000,sat-debris,1991770.637163,6
50,4671,4.293596,4.595468e-82,0.0000,sat-debris,2103154.588381,50
64,4672,3.918892,4.275530e-82,0.0000,sat-debris,1997532.680781,64
31,3775,7.551613,4.044347e-82,0.0000,sat-debris,1855605.258862,31
16,4125,8.309220,3.685626e-82,0.0000,sat-debris,1866809.764638,16
68,4821,8.666753,3.615042e-82,0.0000,sat-debris,1875369.471429,68
67,3551,4.015312,3.487506e-82,0.0000,sat-debris,1909991.423591,67
66,3473,8.571447,3.137110e-82,0.0000,sat-debris,2041840.546344,66
1,4891,9.109926,3.102386e-82,0.0000,sat-debris,1990110.355587,1
71,4854,5.617722,2.272689e-82,0.0000,sat-debris,1936550.604787,71
5,3558,9.068316,1.947665e-82,0.0000,sat-debris,2145149.792251,5
31,3461,3.931181,1.805233e-82,0.0000,sat-debris,1736630.823073,31
87,3758,6.262747,1.744083e-82,0.0000,sat-debris,1921664.400513,87
13,1240,4.392225,1.644074e-82,0.0000,sat-debris,2033294.514527,13
22,3893,8.666431,1.541864e-82,0.0000,sat-debris,1964699.696379,22
6,3997,4.791452,1.463027e-82,0.0000,sat-debris,1808078.867396,6
13,5010,7.631892,1.445058e-82,0.0000,sat-debris,2147065.007908,13
43,3914,9.689420,1.434106e-82,0.0000,sat-debris,1906349.978274,43
65,4915,3.989935,1.211152e-82,0.0000,sat-debris,2042660.450866,65
99,2769,9.834047,1.143445e-82,0.0000,sat-debris,1988854.922486,99
54,3972,5.294004,1.079612e-82,0.0000,sat-debris,1963233.790541,54
9,5128,7.748568,1.057064e-82,0.0000,sat-debris,2012384.938385,9
1,4629,7.429841,8.138494e-83,0.0000,sat-debris,2137285.154157,1
29,3443,4.683600,7.913448e-83,0.0000,sat-debris,1778179.274406,29
74,3522,6.078168,7.625215e-83,0.0000,sat-debris,1905838.443188,74
61,4857,5.296101,7.520641e-83,0.0000,sat-debris,2143039.780304,61
76,3553,4.511151,7.132530e-83,0.0000,sat-debris,2139436.133954,76
71,4734,5.105176,6.873200e-83,0.0000,sat-debris,2107963.336235,71
45,4635,4.172091,6.725460e-83,0.0000,sat-debris,2135074.710068,45
58,8987,7.576680,6.501636e-83,0.0000,sat-debris,1764314.951496,58
50,3949,8.464860,6.103552e-83,0.0000,sat-debris,2062936.855833,50
72,1671,8.142976,6.080528e-83,0.0000,sat-debris,1837830.510583,72
89,3610,7.126824,5.962470e-83,0.0000,sat-debris,2091857.004321,89
17,4442,5.038377,5.845396e-83,0.0000,sat-debris,1934324.831396,17
20,4206,4.396520,5.046934e-83,0.0000,sat-debris,1999848.623724,20
17,3868,6.813334,4.941153e-83,0.0000,sat-debris,1950418.564701,17
70,4791,4.476363,4.578704e-83,0.0000,sat-debris,1965214.348835,70
83,3992,6.253198,4.169558e-83,0.0000,sat-debris,1884400.363981,83
44,5008,8.216683,3.651487e-83,0.0000,sat-debris,1890655.435610,44
42,4144,3.953190,3.651351e-83,0.0000,sat-debris,2021634.763264,42
19,3842,5.734682,3.225884e-83,0.0000,sat-debris,2126915.910107,19
63,4635,5.812382,3.153146e-83,0.0000,sat-debris,1912309.257480,63
98,3868,4.549505,2.890364e-83,0.0000,sat-debris,2121654.952457,98
36,4976,8.576095,2.839716e-83,0.0000,sat-debris,1821014.722460,36
1,5170,9.166793,2.393480e-83,0.0000,sat-debris,2154254.476917,1
68,789,4.092545,2.322358e-83,0.0000,sat-debris,1904915.596834,68
71,4089,4.331508,2.249972e-83,0.0000,sat-debris,2005021.237152,71
35,5142,8.901145,2.095384e-83,0.0000,sat-debris,1905155.444183,35
22,4728,4.054429,1.947847e-83,0.0000,sat-debris,1874055.722873,22
79,4020,6.227053,1.782655e-83,0.0000,sat-debris,1806894.764886,79
5,4504,3.953993,1.772136e-83,0.0000,sat-debris,1746090.540849,5
52,3830,8.627420,1.492448e-83,0.0000,sat-debris,2023329.772069,52
93,4021,6.451252,1.485622e-83,0.0000,sat-debris,1832294.444824,93
79,4125,6.473180,1.443983e-83,0.0000,sat-debris,2051721.862673,79
24,4300,6.129346,1.429137e-83,0.0000,sat-debris,2106528.677113,24
3,12076,4.319340,1.181762e-83,0.0000,sat-debris,2096609.948598,3
29,4890,5.715736,1.119184e-83,0.0000,sat-debris,2156329.678253,29
14,4803,9.682626,1.090200e-83,0.0000,sat-debris,2077475.037313,14
56,3667,5.327776,1.022884e-83,0.0000,sat-debris,1779864.904068,56
57,3964,7.542706,6.604320e-84,0.0000,sat-debris,2007385.446943,57
66,4967,4.839590,6.391847e-84,0.0000,sat-debris,2111634.721438,66
76,4819,6.360318,5.694450e-84,0.0000,sat-debris,1859064.266750,76
23,3993,7.854146,5.683531e-84,0.0000,sat-debris,1958072.743400,23
19,4902,6.492887,4.650658e-84,0.0000,sat-debris,2128089.930557,19
85,4872,4.407568,3.943067e-84,0.0000,sat-debris,1773593.013801,85
66,4129,8.639092,3.696770e-84,0.0000,sat-debris,2133499.835595,66
20,3964,5.716177,3.635671e-84,0.0000,sat-debris,2138294.945654,20
63,3534,4.194747,3.315463e-84,0.0000,sat-debris,2021145.080719,63
54,3438,8.191136,3.239277e-84,0.0000,sat-debris,1883164.157792,54
82,4611,5.270457,2.998418e-84,0.0000,sat-debris,1982274.584465,82
50,3946,6.868244,2.912806e-84,0.0000,sat-debris,1788095.837192,50
1,3576,6.411652,2.566205e-84,0.0000,sat-debris,2029525.233999,1
51,8023,4.110831,2.441449e-84,0.0000,sat-debris,1837204.537636,51
54,3609,4.810037,2.077996e-84,0.0000,sat-debris,1774869.215340,54
81,4388,9.268257,1.763125e-84,0.0000,sat-debris,1989620.153706,81
15,3864,8.203745,1.734482e-84,0.0000,sat-debris,2134824.222827,15
17,4500,5.536302,1.636874e-84,0.0000,sat-debris,1956475.305505,17
54,4902,4.484311,1.446980e-84,0.0000,sat-debris,1992000.626295,54
20,4354,6.040440,1.431748e-84,0.0000,sat-debris,1731419.203625,20
57,5020,5.818590,1.322192e-84,0.0000,sat-debris,2111770.556163,57
68,4587,9.148894,1.186176e-84,0.0000,sat-debris,1894064.660920,68
25,3505,4.963599,9.475454e-85,0.0000,sat-debris,1751255.818320,25
91,4800,8.674444,8.952042e-85,0.0000,sat-debris,1867251.553702,91
53,3968,5.788459,8.741498e-85,0.0000,sat-debris,2055435.535508,53
29,4645,5.956252,8.158669e-85,0.0000,sat-debris,2110709.568262,29
46,3948,5.475831,7.925870e-85,0.0000,sat-debris,1973905.174475,46
70,4755,3.995078,6.490214e-85,0.0000,sat-debris,1827979.444318,70
58,1240,8.532573,5.669672e-85,0.0000,sat-debris,1959634.987505,58
30,4658,4.350371,5.226688e-85,0.0000,sat-debris,1937785.774215,30
46,4149,5.649150,5.218772e-85,0.0000,sat-debris,2105245.273760,46
59,4676,4.156769,3.225575e-85,0.0000,sat-debris,1760114.476172,59
85,4966,8.168691,3.225101e-85,0.0000,sat-debris,1974139.559108,85
25,3998,6.743037,2.786808e-85,0.0000,sat-debris,1899661.158257,25
8,3699,8.019042,2.479259e-85,0.0000,sat-debris,2044151.567956,8
49,3589,7.069686,2.470093e-85,0.0000,sat-debris,1874610.184937,49
71,4811,7.979398,2.389487e-85,0.0000,sat-debris,1844749.033654,71
61,4087,4.516146,2.307585e-85,0.0000,sat-debris,1833469.780914,61
99,5128,7.257201,2.277655e-85,0.0000,sat-debris,2143804.712032,99
39,4078,7.387987,2.164341e-85,0.0000,sat-debris,2115122.101914,39
48,4130,7.210947,2.111685e-85,0.0000,sat-debris,2127085.643816,48
42,4663,4.066014,2.011471e-85,0.0000,sat-debris,1810279.973628,42
63,3427,5.942307,1.894484e-85,0.0000,sat-debris,2066855.540687,63
36,3438,5.529104,1.852778e-85,0.0000,sat-debris,2105930.466143,36
46,4272,7.678403,1.830406e-85,0.0000,sat-debris,2013415.873610,46
37,3870,7.754321,1.750572e-85,0.0000,sat-debris,1772429.493312,37
95,4277,7.021564,1.676106e-85,0.0000,sat-debris,2026149.622271,95
48,3617,4.347979,1.645237e-85,0.0000,sat-debris,1778729.268988,48
96,4865,4.146608,1.558759e-85,0.0000,sat-debris,2099259.377119,96
29,3578,5.639442,1.210469e-85,0.0000,sat-debris,1835074.535155,29
66,3874,9.285167,1.180739e-85,0.0000,sat-debris,2078415.313350,66
77,3653,5.446274,1.023219e-85,0.0000,sat-debris,1927135.765163,77
52,4848,4.609591,9.662514e-86,0.0000,sat-debris,1982180.609919,52
79,5156,7.077747,9.513232e-86,0.0000,sat-debris,1915509.719192,79
43,3942,4.025468,7.565280e-86,0.0000,sat-debris,1786636.111287,43
97,4219,8.801496,5.342927e-86,0.0000,sat-debris,1995924.482776,97
54,3781,4.757932,5.207876e-86,0.0000,sat-debris,1938890.376560,54
75,4847,4.281648,4.945622e-86,0.0000,sat-debris,2031619.114294,75
28,2322,9.432129,4.583314e-86,0.0000,sat-debris,1740219.876685,28
53,4989,7.065529,4.134631e-86,0.0000,sat-debris,1925339.547291,53
38,3908,4.611723,4.118905e-86,0.0000,sat-debris,2121350.843894,38
49,3480,6.932972,3.536486e-86,0.0000,sat-debris,1926040.440419,49
47,3443,6.179613,3.498400e-86,0.0000,sat-debris,2013419.931172,47
32,4968,8.837055,3.460444e-86,0.0000,sat-debris,1829035.270065,32
41,4476,5.276031,3.188572e-86,0.0000,sat-debris,1750415.023708,41
83,4996,6.504265,2.741466e-86,0.0000,sat-debris,1912534.459268,83
63,4958,5.888372,1.766702e-86,0.0000,sat-debris,1941590.276281,63
65,3667,6.200626,1.209521e-86,0.0000,sat-debris,2157975.010117,65
12,4016,7.942767,1.197605e-86,0.0000,sat-debris,1976084.693302,12
69,3621,6.519438,9.138895e-87,0.0000,sat-debris,1828950.741805,69
30,5020,7.429553,8.750462e-87,0.0000,sat-debris,2082345.106175,30
29,4129,5.228647,7.078423e-87,0.0000,sat-debris,2092675.734216,29
46,3428,4.475423,6.765877e-87,0.0000,sat-debris,1836589.877057,46
12,4080,5.960145,5.586577e-87,0.0000,sat-debris,1884854.142008,12
67,13123,7.860546,5.504069e-87,0.0000,sat-debris,1876395.828665,67
4,6522,9.396631,5.481083e-87,0.0000,sat-debris,1857789.775657,4
9,3904,4.964915,4.524967e-87,0.0000,sat-debris,2070089.610462,9
79,4850,6.470115,4.088721e-87,0.0000,sat-debris,2132410.231333,79
27,4450,5.846158,3.974806e-87,0.0000,sat-debris,1784895.403881,27
18,3837,8.060812,3.945544e-87,0.0000,sat-debris,1738059.641240,18
13,4058,7.764207,3.149294e-87,0.0000,sat-debris,1786924.576301,13
35,4112,6.066665,2.987307e-87,0.0000,sat-debris,1981144.373690,35
99,4827,8.034288,2.966201e-87,0.0000,sat-debris,2120275.328268,99
36,3563,8.389956,2.258691e-87,0.0000,sat-debris,1756259.933188,36
65,3522,5.167600,1.590987e-87,0.0000,sat-debris,2151770.961910,65
87,4979,9.675521,1.036508e-87,0.0000,sat-debris,1749514.073643,87
59,3727,6.570534,1.017756e-87,0.0000,sat-debris,1967259.736948,59
4,4038,5.753838,7.740430e-88,0.0000,sat-debris,2030195.427739,4
28,3576,6.410897,7.397443e-88,0.0000,sat-debris,1915824.403411,28
23,3930,9.085615,7.203661e-88,0.0000,sat-debris,1906753.717502,23
10,4209,8.032442,5.807414e-88,0.0000,sat-debris,1982817.889845,10
69,3655,5.198828,5.070896e-88,0.0000,sat-debris,2155320.049303,69
66,3578,9.481104,2.971491e-88,0.0000,sat-debris,1961774.430770,66
95,3860,6.581531,2.380603e-88,0.0000,sat-debris,1900025.249211,95
40,4355,6.713023,2.271461e-88,0.0000,sat-debris,1891244.137911,40
24,4138,5.598834,1.446610e-88,0.0000,sat-debris,2101265.459190,24
80,4207,8.400000,1.312148e-88,0.0000,sat-debris,1983129.621084,80
32,3557,8.136560,1.245852e-88,0.0000,sat-debris,1885149.725322,32
55,4234,9.206478,8.837802e-89,0.0000,sat-debris,1781009.960224,55
75,4119,4.249469,5.524181e-89,0.0000,sat-debris,2065618.843466,75
27,4148,5.053392,4.668619e-89,0.0000,sat-debris,2122389.058906,27
98,4024,8.055817,4.644978e-89,0.0000,sat-debris,1966950.295890,98
72,4091,7.594442,4.497081e-89,0.0000,sat-debris,1929999.635258,72
12,4597,8.882382,4.257116e-89,0.0000,sat-debris,2022030.008861,12
81,4957,7.686471,4.145898e-89,0.0000,sat-debris,2085295.736164,81
60,7740,4.139808,3.011719e-89,0.0000,sat-debris,2041904.418974,60
59,15278,4.435154,2.827931e-89,0.0000,sat-debris,2113460.083052,59
96,12176,5.638494,2.128863e-89,0.0000,sat-debris,1782510.357168,96
70,4962,7.319939,1.674509e-89,0.0000,sat-debris,2068815.270570,70
31,4355,5.960772,1.495664e-89,0.0000,sat-debris,2074189.295155,31
95,3930,6.814904,1.036284e-89,0.0000,sat-debris,2072014.710517,95
98,3945,8.728134,1.031743e-89,0.0000,sat-debris,1919924.743666,98
25,4856,4.140795,1.030461e-89,0.0000,sat-debris,1749795.029359,25
64,3647,7.085660,6.480123e-90,0.0000,sat-debris,2026465.504050,64
63,4109,6.831997,6.227777e-90,0.0000,sat-debris,1935349.728981,63
17,3699,5.941036,5.975507e-90,0.0000,sat-debris,1869805.175038,17
90,4980,6.170592,5.682746e-90,0.0000,sat-debris,1822131.188952,90
17,3942,6.633133,5.018324e-90,0.0000,sat-debris,1860004.918044,17
58,4658,6.257441,4.886722e-90,0.0000,sat-debris,2006999.347849,58
17,3953,6.021253,4.694625e-90,0.0000,sat-debris,2014499.829949,17
17,3421,7.705748,4.681138e-90,0.0000,sat-debris,1802869.568704,17
47,3611,5.120042,4.362032e-90,0.0000,sat-debris,1744940.172027,47
84,5010,8.278698,3.435360e-90,0.0000,sat-debris,1957644.769200,84
29,3444,5.972035,3.064640e-90,0.0000,sat-debris,2144699.994218,29
0,4076,6.843195,3.035564e-90,0.0000,sat-debris,2075335.086382,0
